PIMGT_External_Partial_seed25,PIMGT_External_Partial_seed42,PIMGT_External_Partial_seed79,MGT_seed25,MGT_seed42,MGT_seed79,PIMGT_Internal_Partial_seed25,PIMGT_Internal_Partial_seed42,PIMGT_Internal_Partial_seed79,PIMGT_Internal_Full_seed25,PIMGT_Internal_Full_seed42,PIMGT_Internal_Full_seed79,PIMGT_External_Full_seed25,PIMGT_External_Full_seed42,PIMGT_External_Full_seed79
0.2662206160751256,0.2637305524538864,0.2648026001047004,0.2737687669017098,0.26298127872022714,0.26894144449721685,0.2726487233557484,0.2631679719144648,0.28015300028703427,0.2692813253538175,0.261126216433265,0.26679194528948175,0.26534557166424666,0.26295129704204473,0.2639479969712821
0.2671299120919271,0.26364717402241444,0.2655426379631866,0.2754309938035228,0.2627439916133881,0.27042395289648663,0.26796030171892854,0.2629177212037823,0.2842193127355792,0.26698128181425007,0.2629493095658042,0.2626782789826393,0.2662159148942341,0.26275148676200344,0.264604534141042
0.27121872719038614,0.26351096914573147,0.2658694237470627,0.27104618203910913,0.2635320940478282,0.2686285339295864,0.27215847264636644,0.2621311187066815,0.2835520187562162,0.267668247426098,0.26133091321045704,0.26516673822294584,0.2703429392792962,0.26263030272993176,0.26504498638890006
0.26755666651509025,0.26286339353431354,0.26564018550244245,0.27057747332887216,0.26148388236761094,0.26701790040189566,0.2699549986557527,0.2633521165360104,0.2834132065827196,0.2668872725557197,0.2601700098677115,0.2624476723372936,0.2666727882894603,0.26198630420999086,0.2647772279652682
0.26762618354775686,0.262859690121629,0.2645485708659345,0.2686397450891408,0.26347397924824195,0.2655402011492036,0.26773549975319344,0.2613841168582439,0.2797411479733207,0.2668135507540269,0.2604184771125967,0.26387128586118874,0.26675334356047886,0.2619133506986228,0.26363501806150785
0.2666525447910482,0.26265487156131045,0.26426617333834823,0.27050882930105385,0.2626273834569888,0.2659179751168598,0.2708095509897579,0.26109946525909683,0.27847615710713647,0.26737906248732046,0.2633002569052306,0.26077352267774667,0.26574688242240385,0.26168012375181365,0.2633120705458251
0.26873532235622405,0.26235187649726865,0.2663938348943537,0.2742257532748309,0.26038230610164725,0.26377957395531915,0.2667275005443529,0.25989035185087805,0.2865467773919756,0.2684178707613186,0.25800134519284423,0.26353310698812654,0.2676972468468276,0.26136543832042,0.2654603343795646
0.2666090766814622,0.26281866532835085,0.26365113021297887,0.26724905757741496,0.2612194846976887,0.26440776437520974,0.27331863357262176,0.2607772048901428,0.27818130349571046,0.2669753921302882,0.25853972766887057,0.2606956995346329,0.2656027433547107,0.2618573494255543,0.26261961819096047
0.2672834051603621,0.26223652220585125,0.26354788304729887,0.2680745626037771,0.26305992467836903,0.26686723692850634,0.2676650032401085,0.25919238376346504,0.27629573311318045,0.2656365159560334,0.258979647945274,0.2611443071880124,0.2662757715040987,0.2612480800260197,0.2625683336095376
0.2665352702140808,0.26278623498298903,0.2636815331198952,0.27345783642747185,0.26178298863497645,0.2631458373232321,0.2673160590908744,0.2614717186851935,0.27973450164903296,0.2687176199121909,0.2601790257475593,0.2614027202129364,0.2655854467641224,0.2618276869031516,0.2626740265976299
0.2659768378870054,0.26233701888810507,0.2646203966980631,0.26684473312713886,0.26112594692544505,0.26354096416722644,0.2667042063041167,0.25867729180238463,0.27817670628428454,0.26345516104589806,0.2597435962070118,0.26180154301903463,0.26501741991801697,0.26134889247742565,0.2635578971017491
0.2655551319772547,0.26234192645007914,0.26350446499206803,0.26693272231654686,0.26150405623696066,0.2645673299377615,0.2658937835557894,0.2592098564586856,0.27626030485738406,0.26519431729208337,0.2613332551311363,0.2623881208625707,0.2646183065392754,0.26128553477200595,0.2624854824759744
0.2661167985336347,0.2619737096130848,0.2636785204437646,0.26861309158531105,0.2592145048081875,0.26227233315056014,0.2674256080930883,0.2587636031887748,0.2793290871788155,0.2626603058116002,0.2582711011848666,0.2610010074620897,0.26498105356639085,0.26096763570200315,0.2627573401413181
0.26654992442239417,0.2611945323646069,0.2623835950412533,0.2682244751263749,0.2649398791519078,0.2634796819226308,0.2647394115274603,0.2667146874422377,0.2719246661121195,0.2658808606592092,0.2597088240087032,0.2604831088672985,0.2655230631205169,0.2602494528347796,0.26148215654221446
0.2665162112902511,0.2639558063989336,0.26225195574489507,0.2680343400348317,0.26014397516846655,0.26366490430452605,0.26735484064979986,0.266212463717569,0.27760145643895323,0.26376302845098754,0.25856377414681697,0.25836916301738133,0.26543026370081035,0.2629939132793383,0.26119198352098466
0.2653109606016766,0.26243818503889166,0.2635504606772553,0.26611673804846675,0.2605303275314244,0.2646205788308924,0.2644134749065746,0.2591679888692769,0.27692377519878475,0.2636614276604219,0.25817712823098354,0.26053693470629774,0.2642796162854541,0.26149716262112965,0.2624378611418334
0.2659068748354912,0.26190018254247577,0.2629905871369622,0.2645945946601304,0.2599151342429898,0.2618539010259238,0.26268934878436,0.257341620055112,0.26999143632975486,0.26191131059419026,0.2581078842282295,0.2584788405759768,0.2649053753776984,0.2608986472541636,0.2619191538881172
0.2642601979049769,0.261121400242502,0.2624174393036149,0.2656469156118956,0.25799897279251705,0.2616679698228836,0.26282588988542555,0.25785599967295475,0.27553296563300217,0.2604579330167987,0.256103960221464,0.25932903398167,0.2631706663830714,0.2600026912987232,0.2613994960080493
0.26485180976715955,0.26138828498396005,0.2622394207526337,0.2650431111454964,0.25874321189793675,0.26077569160949093,0.26376332782886247,0.25823921249671417,0.27217942970720205,0.26322724128311326,0.2566729715601964,0.25806665393439204,0.2637722759084268,0.2603940404274247,0.2612320668318055
0.2649310853670944,0.2610008719292554,0.26121279841119593,0.2650743875313889,0.25839507647536014,0.26002773344516755,0.2632062486626885,0.25709921358661214,0.2719465341080319,0.2609777976843444,0.2577973914417353,0.25752253288572485,0.26387789432298053,0.2599057513204488,0.2602087397467006
0.2644049716944044,0.26137666085904293,0.26179844696413385,0.26261270188472485,0.2576744311235168,0.2614232727072456,0.26430162394588647,0.2571261311119253,0.2693719353865493,0.2613530208441344,0.2566997989334843,0.25801289210265327,0.2633054988628084,0.2603653893552043,0.2607115929776972
0.26517162824218926,0.26163157881660887,0.2623038196428256,0.2631649645214731,0.2600422339005904,0.26128364293412726,0.264067022096027,0.25901631929657676,0.2727874180132693,0.26384276720610533,0.26000493751330805,0.26651776243339886,0.26401685584675183,0.2606970178810033,0.26124898262999274
0.2647048451683738,0.2615727484903552,0.26186747591603887,0.26258061934601173,0.2590993963181972,0.2596270005134019,0.2606009842319922,0.2594184605912729,0.26584932424805374,0.2588694996454499,0.25795618702064854,0.28305748701095573,0.2636187194423242,0.26046862067146737,0.26086381721225654
0.2651229259642688,0.26330182261087676,0.2611523312601176,0.26327716796235606,0.2578115612268448,0.2614235724237832,0.26386395537040447,0.25834881114688785,0.26905778490684246,0.2618104656311599,0.256513944065029,0.26253278655084694,0.2640513850884004,0.2622949153184891,0.26000880991870706
0.25948408740487966,0.2579628042199395,0.2575878931717439,0.25415051945231176,0.2513301250609485,0.25345897525548927,0.25318426469510247,0.25143703181635246,0.25473893081600013,0.25152215564792807,0.2496252343058586,0.25355539525097065,0.256002068113197,0.2544708558104255,0.2540609193119136
0.25903052369301965,0.25713080716404046,0.2574567559767853,0.2534121317619627,0.25062578862363644,0.25291281491518014,0.2524114219979806,0.2501311036673459,0.25395155982537704,0.25103434283625,0.24859906042164023,0.25320019451054654,0.25532717047767206,0.25344779965552416,0.2537739076397636
0.2588728342543949,0.25769239088351076,0.25724527036601846,0.2533181092278524,0.25118375027721573,0.25243780619718814,0.2523106299340725,0.2506571843542836,0.25348774005066266,0.2509875458749858,0.24913661784746427,0.2528156198561192,0.25514779206026683,0.2539874758910049,0.2535548458045179
0.25863113592971454,0.25762811248952694,0.2576017847792669,0.25297574631192465,0.2510827425528656,0.2526901638643308,0.2519497750834985,0.2505553223192692,0.2537627207284624,0.2506061383946375,0.24899678304791448,0.25300946804610164,0.254927896098657,0.2539060319689187,0.25387758551673456
0.2589047997512601,0.257529063184153,0.25728784521872344,0.2532756032591516,0.25093695263970983,0.25231573893265286,0.2521881893277168,0.2505170035768639,0.2534166525033387,0.25086258351802826,0.2488262618129904,0.25258110003037887,0.25518930832093406,0.25381656011397186,0.25357800606976855
0.2588470588353547,0.257346327806061,0.2570417872206731,0.25328955988992347,0.251802555132996,0.2519719614224,0.25206908732652666,0.25024155188690533,0.2531084834174676,0.25082639401609247,0.24860990941524505,0.2521843764592301,0.25514111681417984,0.25363064801151103,0.2533351449126547
0.25882064219225537,0.25737782994454556,0.2572399188849059,0.25317326049235733,0.25086092935367066,0.25218875286254017,0.25204170928760006,0.25033838071606374,0.25319919057867746,0.25075931996107104,0.24869756962765344,0.25238456495783546,0.2551137899133292,0.25368772806091744,0.2535540567880327
0.25887330255725166,0.2576247165148908,0.25700294131582435,0.25316243652593007,0.2508969527076591,0.25187546461820604,0.2521241336383603,0.25056856620040807,0.25291663306680595,0.2508554797958244,0.24878340566700155,0.2520426595075564,0.25517138107256454,0.2539218099957163,0.2533090296794068
0.25880176201462746,0.2573749356649139,0.25719922848723153,0.2532005949453874,0.25077290948141706,0.2519582354886965,0.2520014378157529,0.25032854161479257,0.2532186737114733,0.25079487243836573,0.24853205599568104,0.2521840597418222,0.25510268678719344,0.2536912353201346,0.2535081482746384
0.2589605992490595,0.25701183033260433,0.25698319070718506,0.2535827564922246,0.2504741015082056,0.25185643380338496,0.2521599647673693,0.2498966412110762,0.25292627987536515,0.2509052366018295,0.24833407496864143,0.2518737510524013,0.25526438931172546,0.2533221627500924,0.2532800127836791
0.25901066240939224,0.2573641583323479,0.2570422379130667,0.2533135899765925,0.2507742020216855,0.2518717780031941,0.25230035030029035,0.25027775066820057,0.2529685508121144,0.25100877278230405,0.2485365058210763,0.25196032957597214,0.2553353706544096,0.25367162430828266,0.25336195318536325
0.2590042957528071,0.25731344791975885,0.2570195227184079,0.253283287381584,0.25067958377979016,0.25196489949118006,0.2520920162173835,0.2502529415217313,0.2531139842488549,0.25116612626747653,0.2485004372894764,0.2517737753011964,0.2553135119378567,0.25363508063283835,0.25333374752239746
0.2589351549744606,0.25752788694067436,0.2570171807299961,0.2531025461852551,0.2508989115330306,0.25184449275786225,0.25210933881727127,0.25039071034301413,0.25309438292275777,0.25087122829122976,0.24864097488197412,0.25184325555508785,0.25524456399408246,0.25384011227976194,0.25333517092195423
0.25898675871166316,0.2575038225813345,0.25725099688226527,0.2531177459115332,0.25075286173007705,0.25207516950639813,0.25202451632781464,0.2503002724864266,0.2533118080686439,0.2509516178206964,0.24860510805791075,0.2521166531877084,0.2553091998804699,0.2538096534934911,0.2535656980492852
0.25851077288389207,0.25706557306376365,0.25713339508934446,0.25295605354688383,0.2505265013738112,0.252074480463158,0.2517737500369549,0.2500423407012766,0.25302278758449986,0.2505189901048487,0.2481803881173784,0.251775243810632,0.2548333314332095,0.2533865338022059,0.25346604294397607
0.2588360874490304,0.257655524530194,0.2567785808308558,0.2530000133947893,0.25093743591146034,0.2516210598701781,0.2519757255911827,0.2503936814990911,0.25278185470537706,0.250779064135118,0.24858934716744857,0.2514068291945891,0.255154308473522,0.2539783833379095,0.25311891368844286
0.2587487987496636,0.25735544670711863,0.2573487088084221,0.2529852045530623,0.2517989168112928,0.25213956304571844,0.2517755169760097,0.2500405313616449,0.2529636819931594,0.250600814209743,0.24826671907847575,0.2518177355554971,0.2550989027727734,0.25368817550214856,0.2536717207594351
0.2587468511678956,0.2572282513434237,0.25718283314596524,0.25296131203120403,0.2504697514528578,0.2521143697879531,0.2519749803976579,0.25010552595962177,0.2531558449295434,0.25074812654744494,0.2484518961472945,0.25170668146827,0.255091372335499,0.253575989942659,0.2535328206690875
0.25877835378050806,0.25693988407200036,0.25707323551177974,0.253026062453335,0.25521346201950845,0.25190539603883566,0.25203221406448967,0.2497154719450257,0.2528441385789351,0.25095099251378666,0.2479020095684312,0.25155624042857777,0.2551277995786884,0.2532840868966146,0.25340421098199756
0.2586354863237251,0.2575326538898728,0.25711960318413646,0.25302093503150075,0.25187792175195434,0.2537363374775106,0.2518704652108929,0.2501949359747497,0.25301120999184523,0.25076386440883985,0.24872033650224856,0.2514924127269874,0.254984538866715,0.2538719892501831,0.25345481498674916
0.25885436514561827,0.25741956030780616,0.25674873576922846,0.2531150754202496,0.2510302936488932,0.2515454723076387,0.25193236856298007,0.2500095589594408,0.2524783333594149,0.2508043673228133,0.2483299141580408,0.251509938524528,0.2552049065178091,0.25376892123710026,0.2530914954841137
0.25889680947769766,0.2570001930675723,0.2573051013729789,0.25308421301570805,0.25046485520221967,0.25222160159186885,0.2519551766189662,0.24954324249516835,0.25317706221883945,0.2508883165364916,0.24789403385736725,0.2517001328820532,0.25525005060163414,0.25335821143605486,0.25366030802780926
0.2587811881168322,0.25712206424637274,0.25716109878637566,0.2527980215170167,0.2504806954752315,0.25186913358894264,0.25176025053316897,0.24976673288778825,0.2528669883581725,0.2509348250925541,0.2480769911950285,0.2514343264428052,0.25512989393689417,0.25348696437749,0.2535143724896691
0.2584849759259007,0.25748482041738247,0.25705368153073566,0.25289110548116944,0.2506577838212252,0.2519614412025972,0.25195897993716326,0.2502172523262826,0.2528616624122316,0.25077081566507164,0.24825284023853864,0.251416311819445,0.25484455688433216,0.2538354655558413,0.2533966361799023
0.2584640089761127,0.2573699712753296,0.2567158875140277,0.2526467382907868,0.2505645457993854,0.2513896564868364,0.25144492936405266,0.24990852414207024,0.2522261194884777,0.2502977600151842,0.2484112439507788,0.25094917714595794,0.2548341509970752,0.2537253818051381,0.2530883124606176
0.2580652514641935,0.25742768347263334,0.2571909088980068,0.252332926067439,0.2506044899198142,0.2520751615816897,0.2510068313641981,0.24992047507654533,0.2527978861196475,0.25006199418143793,0.2482700271362608,0.2515460959212346,0.2544510760090568,0.2537995368242264,0.2535646868700331
0.25839596939357845,0.25711189488118347,0.25724168230186806,0.25255010012875906,0.25038195902651006,0.2519790461117571,0.25131424577398725,0.24988690533421257,0.2530545222488317,0.2503259265964681,0.2481391531499949,0.25158123218200423,0.2547784481536258,0.2534786485812881,0.25360943336378444
0.2581469164653258,0.2570076758888635,0.2571942281316627,0.25242461812767114,0.2502073950388215,0.2518179137598385,0.2514174348251386,0.24951724586161697,0.25254531130194663,0.2501403749666431,0.24782212302088735,0.25126582770185035,0.254534443535588,0.253378088162704,0.25356348820708013
0.2586167405274781,0.2572648510336876,0.257363998754458,0.25288598435846243,0.25052947029471395,0.25201694267717273,0.25156085484407165,0.24990109753879633,0.2529205074364489,0.25065161450342693,0.24799978455359287,0.25145773555744777,0.2549944368275729,0.253649901734157,0.2537387170574882
0.25854055231267753,0.2571294871920889,0.256908284466375,0.2527515532618219,0.25048515437678853,0.251904366097667,0.2514936922626062,0.2495801454917951,0.25233332426710564,0.25049738917838443,0.24782630408352072,0.251132394508882,0.2549337090416388,0.2535183170979673,0.2532990084453063
0.2579784361476248,0.2568387415598739,0.256936397945339,0.2519088277762586,0.2500498056411743,0.2515479730611498,0.25078507986935694,0.24888335269960488,0.2515489414334297,0.2496904570270668,0.24714764939113093,0.25081900933926754,0.25411949442191556,0.25297924117608506,0.25306486074220047
0.2582141701470722,0.25691365572539243,0.25660136355595153,0.2521478851749138,0.2498682979832996,0.25105708993294024,0.2509923043576154,0.24880851073698565,0.2511731665242802,0.24995672404766084,0.247153090685606,0.2504489175975323,0.2543248802423477,0.2530299644578587,0.25270415097475046
0.2581047089262442,0.2566036264327439,0.2562986217439175,0.25202922143719414,0.2494973062114282,0.2507276888598095,0.2508773914792321,0.24849534292112696,0.2508923724293709,0.2498737136748704,0.24681858081709251,0.2501548584211956,0.2542126434093172,0.25271173045039175,0.25240498957308855
0.2581761782142249,0.25653779242526403,0.2566145413301208,0.25210443592884324,0.24949705228209493,0.2510075917975469,0.25095986188812686,0.2484337810088288,0.2511893279850483,0.24993303682316437,0.24678183353760025,0.2504526556215503,0.2542895739051429,0.25265260521661154,0.25272103385491806
0.2578969838267023,0.2566705929284746,0.256640539182858,0.251836282285777,0.249546047503298,0.2510187052867629,0.2506890538063916,0.2485285544937307,0.25121081613681534,0.24966217123649337,0.24688321710987524,0.25046743615107103,0.2540090457282283,0.25277860808101565,0.2527436473152854
0.25793081935156476,0.2567825083028186,0.25664095228368583,0.2518707326867364,0.249682285704396,0.25100383833050727,0.25072862377220934,0.2486382292752916,0.2511951313100078,0.24967102008787068,0.24697740274396807,0.2504792785102671,0.25404594825072724,0.25289746461944146,0.25275407000021494
0.2580990309742364,0.2566502676091411,0.2561406673355536,0.2520408209074627,0.24950100237672976,0.2504926511509852,0.2508959013630043,0.24850971942598168,0.25068540891463104,0.24986718832091848,0.24684696062044664,0.2499673196537928,0.25421287620609456,0.25275868441570887,0.2522578107362444
0.2579149766401811,0.2565665066242218,0.2564653597094796,0.2518627418035811,0.24942440004511313,0.25081675452264873,0.2507073676721616,0.2483791241591627,0.25102076455950734,0.24964125115763056,0.2467481132935394,0.25030263791030105,0.25402397811412813,0.2526812041347677,0.2525800114328211
0.2578881787982854,0.25646966363896023,0.25653393058614293,0.2518358481878584,0.2492827418852936,0.2508576666766947,0.2506918248805133,0.2483034806495363,0.25111752457239406,0.24967746524648232,0.24665799845348704,0.25037275302139195,0.2540017080577937,0.25258209773085327,0.25264117866754526
0.25794592994180593,0.2566185608506203,0.2564185413447293,0.25188314284790647,0.2494336315176704,0.25074459774927654,0.2507498134943572,0.24847239391370252,0.25095331208272414,0.24973977980288592,0.24677945788611064,0.2502586544237353,0.25406401306390763,0.2527342250401324,0.25253072265874255
0.2581091477789662,0.25647866221314125,0.256420920450579,0.2520466816696253,0.24930899691852657,0.2507441837001931,0.25090285261923617,0.248248601467772,0.2510211091149937,0.24988631545142692,0.24663392031057316,0.2502457838844169,0.2542214138941331,0.25259774594821716,0.2525327849794518
0.25803442746400834,0.25673402784900234,0.256695105406371,0.25195616368543017,0.24955514418807895,0.2509899589148435,0.25080850178545167,0.24848591461777683,0.25123497301881964,0.24978529387577011,0.2468435256995938,0.2505032739178701,0.25414911867542694,0.2528462449258024,0.25280509638515386
0.25734500180591235,0.2567534154789014,0.25655797137455505,0.2512881934642792,0.2495279045944864,0.25088528591123493,0.2501412537964908,0.24847551143982197,0.2511170303957029,0.24915149191563776,0.2469081528484821,0.25037465461275793,0.2534732126376846,0.2528656201606447,0.25267094962976194
0.25767051523382006,0.2568359763784842,0.256635551831939,0.2516219372099096,0.24963208755308927,0.25098124783147463,0.25048141079870134,0.24856737831776793,0.2511345077644695,0.24944316202943972,0.24694783017039296,0.25042559775439177,0.253793433511799,0.2529497720978477,0.25275087654590606
0.25795738351615993,0.25671242299405006,0.25678851353851234,0.2519080756062811,0.24949295629154553,0.25109378532929855,0.2507640807127411,0.2484167517586188,0.251311278749596,0.24971814568747172,0.2468432135202668,0.25057328715920446,0.2540738611736081,0.25283194441686974,0.2528991142457181
0.2582050218500874,0.2564935530451211,0.25666395209052345,0.252132199569182,0.24929156377911568,0.25098761489445515,0.2509858159856363,0.24824308096007863,0.2511958825994622,0.24993040260266172,0.24661787538365884,0.2504540045153011,0.2543170080943541,0.2526163908568296,0.252779056538235
0.25789327662099487,0.2568150643597949,0.2564977879551324,0.2518196894363923,0.2495924363082105,0.2508291047405113,0.2506797770884904,0.2484872286969965,0.251003234359351,0.24963214641267603,0.24690729366107417,0.25027125667441974,0.2540089350532402,0.2529340441931377,0.2526129970496351
0.25754002380100166,0.25681012238968504,0.25626913905143733,0.251476278020577,0.24956449249928647,0.25058958828449246,0.25033206926150753,0.24847698489373377,0.2507730940526182,0.24934192638505587,0.24688364477320152,0.2500849668275226,0.2536638152870265,0.25292555127631533,0.25238511799411334
0.2576199233531952,0.25658159621737214,0.25679910508069126,0.25156827731565995,0.24933030171827836,0.25111323236064476,0.2504098304970698,0.24827468788081947,0.2512612107802521,0.2493556259707971,0.246663476255807,0.2505521088161252,0.2537417478182099,0.25270046456293627,0.2529081887142225
0.25799326422539626,0.2571270793676376,0.25646638138727706,0.2519404040141539,0.24989251006733287,0.25078492909669875,0.250801521404223,0.24884913516315543,0.25098576152866536,0.24978679289872,0.24721325886520476,0.2502663191069256,0.2541103398258036,0.2532411264424974,0.25258686860853974
